latitude,longitude,chi,elevation,flow_distance,drainage_area,source_key,basin_key
34.5064021,110.340163,0.39308,469,4028,7.4577e+07,0,0
34.5066744,110.340488,0.38817,468,3985.6,7.4579e+07,0,0
34.5069467,110.340813,0.38326,468,3943.2,7.458e+07,0,0
34.5069485,110.341139,0.37978,467,3913.2,7.4581e+07,0,0
34.5069502,110.341466,0.37631,465,3883.2,7.4585e+07,0,0
34.506952,110.341793,0.37284,463.01,3853.2,7.4682e+07,0,0
34.5069538,110.34212,0.36936,463,3823.2,7.4685e+07,0,0
34.5072261,110.342444,0.36445,463,3780.7,7.4689e+07,0,0
34.5074983,110.342769,0.35955,461,3738.3,7.4693e+07,0,0
34.5077706,110.343094,0.35464,460.01,3695.9,7.47e+07,0,0
34.5077724,110.343421,0.35117,460,3665.9,7.9182e+07,0,0
34.5080447,110.343745,0.3464,460,3623.5,7.9186e+07,0,0
34.5083169,110.34407,0.34163,459,3581,7.9187e+07,0,0
34.5083187,110.344397,0.33826,457,3551,8.1301e+07,0,0
34.508591,110.344721,0.33355,457,3508.6,8.1302e+07,0,0
34.5088615,110.344719,0.33023,457,3478.6,8.1302e+07,0,0
34.5091338,110.345044,0.32552,454,3436.2,8.1304e+07,0,0
34.5094043,110.345042,0.32219,453,3406.2,8.1305e+07,0,0
34.5096748,110.34504,0.31887,453,3376.2,8.1724e+07,0,0
34.5099471,110.345364,0.31417,453,3333.7,8.1729e+07,0,0
34.5102194,110.345689,0.30948,452.01,3291.3,8.1733e+07,0,0
34.5102211,110.346016,0.30616,452,3261.3,8.1734e+07,0,0
34.5099524,110.346345,0.30147,452,3218.9,8.1736e+07,0,0
34.5096836,110.346674,0.29678,451.01,3176.5,8.1739e+07,0,0
34.5096853,110.347001,0.29346,451,3146.5,8.1784e+07,0,0
34.5096871,110.347327,0.29014,451,3116.5,8.1785e+07,0,0
34.5096888,110.347654,0.28682,449,3086.5,8.1833e+07,0,0
34.5099611,110.347979,0.28213,449,3044,8.1853e+07,0,0
34.5102334,110.348304,0.27744,449,3001.6,8.1855e+07,0,0
34.5105039,110.348301,0.27413,448,2971.6,8.1857e+07,0,0
