latitude,longitude,chi,elevation,flow_distance,drainage_area,slope,source_key,basin_key
34.5044872,110.336257,0.44981,478.01,4517.4,7.4146e+07,0.025562,0,0
34.5044872,110.336257,0.44981,478.01,4517.4,7.4146e+07,0.02527,0,0
34.5044872,110.336257,0.44981,478.01,4517.4,7.4146e+07,0.026698,0,0
34.5044961,110.337891,0.42952,478,4342.6,7.443e+07,0.025267,0,0
34.5047684,110.338215,0.4246,475,4300.1,7.4498e+07,0.025954,0,0
34.5055853,110.339189,0.40986,474,4172.9,7.4561e+07,0.025948,0,0
34.5058576,110.339514,0.40494,472,4130.4,7.4566e+07,0.024719,0,0
34.5058576,110.339514,0.40494,472,4130.4,7.4566e+07,0.024344,0,0
34.5064004,110.339837,0.39656,471,4058,7.4573e+07,0.024344,0,0
34.5066744,110.340488,0.38817,468,3985.6,7.4579e+07,0.021739,0,0
34.5066744,110.340488,0.38817,468,3985.6,7.4579e+07,0.022432,0,0
34.5066744,110.340488,0.38817,468,3985.6,7.4579e+07,0.023171,0,0
34.5066744,110.340488,0.38817,468,3985.6,7.4579e+07,0.024306,0,0
34.5066744,110.340488,0.38817,468,3985.6,7.4579e+07,0.025559,0,0
34.5069467,110.340813,0.38326,468,3943.2,7.458e+07,0.026525,0,0
34.5069502,110.341466,0.37631,465,3883.2,7.4585e+07,0.024309,0,0
34.5069502,110.341466,0.37631,465,3883.2,7.4585e+07,0.025562,0,0
34.506952,110.341793,0.37284,463.01,3853.2,7.4682e+07,0.025673,0,0
34.506952,110.341793,0.37284,463.01,3853.2,7.4682e+07,0.027148,0,0
34.5074983,110.342769,0.35955,461,3738.3,7.4693e+07,0.023012,0,0
34.5074983,110.342769,0.35955,461,3738.3,7.4693e+07,0.022687,0,0
34.5074983,110.342769,0.35955,461,3738.3,7.4693e+07,0.021242,0,0
34.5083169,110.34407,0.34163,459,3581,7.9187e+07,0.019486,0,0
34.5083187,110.344397,0.33826,457,3551,8.1301e+07,0.019727,0,0
34.5083187,110.344397,0.33826,457,3551,8.1301e+07,0.020586,0,0
34.5088615,110.344719,0.33023,457,3478.6,8.1302e+07,0.021342,0,0
34.5091338,110.345044,0.32552,454,3436.2,8.1304e+07,0.021337,0,0
34.5094043,110.345042,0.32219,453,3406.2,8.1305e+07,0.018937,0,0
34.5096748,110.34504,0.31887,453,3376.2,8.1724e+07,0.019488,0,0
34.5099471,110.345364,0.31417,453,3333.7,8.1729e+07,0.020326,0,0
34.5096871,110.347327,0.29014,451,3116.5,8.1785e+07,0.019486,0,0
34.5096888,110.347654,0.28682,449,3086.5,8.1833e+07,0.019489,0,0
34.5096888,110.347654,0.28682,449,3086.5,8.1833e+07,0.020072,0,0
34.5096888,110.347654,0.28682,449,3086.5,8.1833e+07,0.020326,0,0
34.5102334,110.348304,0.27744,449,3001.6,8.1855e+07,0.021342,0,0
34.5107762,110.348626,0.26944,446,2929.2,8.202e+07,0.02033,0,0
34.5107762,110.348626,0.26944,446,2929.2,8.202e+07,0.021244,0,0
34.5107762,110.348626,0.26944,446,2929.2,8.202e+07,0.021941,0,0
34.5115878,110.34862,0.2595,444,2839.2,8.3519e+07,0.017718,0,0
34.51186,110.348945,0.25486,443,2796.8,8.3525e+07,0.017527,0,0
34.51186,110.348945,0.25486,443,2796.8,8.3525e+07,0.017998,0,0
34.51186,110.348945,0.25486,443,2796.8,8.3525e+07,0.018201,0,0
34.5121323,110.349269,0.25022,442,2754.3,8.3534e+07,0.019111,0,0
34.5121323,110.349269,0.25022,442,2754.3,8.3534e+07,0.019645,0,0
34.5121323,110.349269,0.25022,442,2754.3,8.3534e+07,0.020455,0,0
34.5124046,110.349594,0.24558,441,2711.9,8.356e+07,0.020326,0,0
34.5124046,110.349594,0.24558,441,2711.9,8.356e+07,0.020326,0,0
34.5124046,110.349594,0.24558,441,2711.9,8.356e+07,0.020072,0,0
34.5132196,110.350241,0.23302,438,2597.1,8.3822e+07,0.017155,0,0
34.5132196,110.350241,0.23302,438,2597.1,8.3822e+07,0.017801,0,0
34.5132196,110.350241,0.23302,438,2597.1,8.3822e+07,0.018497,0,0
34.5132196,110.350241,0.23302,438,2597.1,8.3822e+07,0.019201,0,0
34.514848,110.351209,0.20931,436,2379.8,8.4112e+07,0.017998,0,0
34.515122,110.351861,0.20142,434,2307.4,8.4125e+07,0.01734,0,0
34.515122,110.351861,0.20142,434,2307.4,8.4125e+07,0.017801,0,0
34.515122,110.351861,0.20142,434,2307.4,8.4125e+07,0.018287,0,0
34.5156648,110.352183,0.19352,433,2234.9,8.429e+07,0.017336,0,0
34.515937,110.352508,0.1889,431.01,2192.5,8.4308e+07,0.017336,0,0
34.5164798,110.352831,0.18102,431,2120.1,8.4312e+07,0.015054,0,0
34.5167538,110.353482,0.16851,430,2005.2,8.438e+07,0.015958,0,0
34.5170261,110.353807,0.16389,430,1962.8,8.4383e+07,0.016328,0,0
34.5175706,110.354457,0.15465,427,1877.9,8.4393e+07,0.016323,0,0
34.5175706,110.354457,0.15465,427,1877.9,8.4393e+07,0.014722,0,0
34.5178411,110.354454,0.15139,426,1847.9,8.4399e+07,0.014729,0,0
34.5178411,110.354454,0.15139,426,1847.9,8.4399e+07,0.015202,0,0
34.5178411,110.354454,0.15139,426,1847.9,8.4399e+07,0.015554,0,0
34.5181116,110.354452,0.14812,426,1817.9,8.4402e+07,0.016083,0,0
34.5181116,110.354452,0.14812,426,1817.9,8.4402e+07,0.016649,0,0
34.5183839,110.354777,0.14351,425,1775.5,8.4409e+07,0.016823,0,0
34.5186544,110.354775,0.14024,424,1745.5,8.4411e+07,0.016081,0,0
34.5189267,110.3551,0.13371,423,1685.5,1.3421e+08,0.016083,0,0
34.5191989,110.355425,0.13005,423,1643.1,1.3421e+08,0.016479,0,0
34.5205567,110.356395,0.11388,421,1455.8,1.3453e+08,0.015552,0,0
34.5208255,110.356066,0.11023,421,1413.4,1.3454e+08,0.015402,0,0
34.5210961,110.356064,0.10764,421,1383.4,1.3454e+08,0.015402,0,0
34.5213666,110.356062,0.10505,419,1353.4,1.3454e+08,0.015403,0,0
34.5213666,110.356062,0.10505,419,1353.4,1.3454e+08,0.015553,0,0
34.5213666,110.356062,0.10505,419,1353.4,1.3454e+08,0.016081,0,0
34.5213666,110.356062,0.10505,419,1353.4,1.3454e+08,0.016244,0,0
34.5213666,110.356062,0.10505,419,1353.4,1.3454e+08,0.017048,0,0
34.5224487,110.356053,0.092566,417,1208.5,1.346e+08,0.014404,0,0
34.5227192,110.356051,0.08998,416,1178.5,1.3461e+08,0.012173,0,0
34.5227192,110.356051,0.08998,416,1178.5,1.3461e+08,0.012172,0,0
34.5229898,110.356049,0.087394,415,1148.5,1.3461e+08,0.012043,0,0
34.5235308,110.356045,0.080081,414,1063.7,1.7522e+08,0.011954,0,0
34.5238031,110.35637,0.076876,413,1021.2,1.7527e+08,0.012462,0,0
34.5238031,110.35637,0.076876,413,1021.2,1.7527e+08,0.012686,0,0
34.5238031,110.35637,0.076876,413,1021.2,1.7527e+08,0.013019,0,0
34.5240736,110.356368,0.07461,412,991.25,1.7527e+08,0.012734,0,0
34.5243458,110.356692,0.071405,411.01,948.82,1.7528e+08,0.26805,0,0
34.4203726,110.292196,3.331,1105,17779,5.157e+06,0.1011,1,0
34.4206431,110.292194,3.3178,1100,17749,5.1624e+06,0.11228,1,0
34.4206431,110.292194,3.3178,1100,17749,5.1624e+06,0.12313,1,0
34.4209136,110.292192,3.3045,1096,17719,5.1687e+06,0.1201,1,0
34.4211823,110.291863,3.2859,1090,17676,5.1804e+06,0.11747,1,0
34.4211823,110.291863,3.2859,1090,17676,5.1804e+06,0.13019,1,0
34.4214509,110.291534,3.2672,1086,17634,5.1894e+06,0.12964,1,0
34.4219882,110.290877,3.23,1074,17549,5.3136e+06,0.11747,1,0
34.4219882,110.290877,3.23,1074,17549,5.3136e+06,0.11438,1,0
34.4219863,110.29055,3.217,1072,17519,5.3172e+06,0.10251,1,0
34.4219806,110.289571,3.1781,1064,17429,5.4081e+06,0.08516,1,0
34.4217082,110.289247,3.1598,1062,17387,5.409e+06,0.08516,1,0
34.4214358,110.288923,3.1416,1057,17344,5.4216e+06,0.08516,1,0
34.4214339,110.288596,3.1287,1054,17314,5.4477e+06,0.093676,1,0
34.4214339,110.288596,3.1287,1054,17314,5.4477e+06,0.097632,1,0
34.421432,110.28827,3.1159,1052,17284,5.4486e+06,0.11953,1,0
34.4214282,110.287617,3.0902,1044,17224,5.4621e+06,0.11667,1,0
34.4214282,110.287617,3.0902,1044,17224,5.4621e+06,0.12778,1,0
34.4214263,110.28729,3.0773,1039,17194,5.4702e+06,0.14,1,0
34.4214244,110.286964,3.0645,1036,17164,5.4711e+06,0.16,1,0
34.4214225,110.286637,3.0517,1031,17134,5.4729e+06,0.16667,1,0
34.4174487,110.35033,3.4739,1292,17839,4.5243e+06,0.14624,2,0
34.4177175,110.350002,3.454,1284,17796,4.5423e+06,0.13986,2,0
34.4179863,110.349673,3.4341,1280,17754,4.5531e+06,0.095776,2,0
34.4182533,110.349018,3.4008,1274,17681,5.0058e+06,0.10011,2,0
34.4185204,110.348363,3.3684,1270,17609,5.0157e+06,0.10125,2,0
34.4187874,110.347708,3.3362,1258,17537,5.1471e+06,0.10741,2,0
34.4187874,110.347708,3.3362,1258,17537,5.1471e+06,0.12582,2,0
34.4187874,110.347708,3.3362,1258,17537,5.1471e+06,0.15858,2,0
34.4187874,110.347708,3.3362,1258,17537,5.1471e+06,0.15188,2,0
34.4187857,110.347382,3.323,1252,17507,5.1678e+06,0.16613,2,0
34.4190545,110.347053,3.3044,1248,17464,5.1903e+06,0.11228,2,0
34.419051,110.3464,3.278,1242,17404,5.2128e+06,0.11228,2,0
34.419318,110.345745,3.2463,1235,17332,5.2245e+06,0.11953,2,0
34.4193163,110.345419,3.2332,1229,17302,5.2344e+06,0.1091,2,0
34.4193163,110.345419,3.2332,1229,17302,5.2344e+06,0.07158,2,0
34.4193163,110.345419,3.2332,1229,17302,5.2344e+06,0.079009,2,0
34.4193145,110.345092,3.2201,1225,17272,5.2434e+06,0.077088,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.065088,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.084614,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.086582,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.097074,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.11717,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.14776,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.15862,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.20505,2,0
34.4209325,110.3441,3.0993,1209,16995,5.2947e+06,0.35,2,0
34.421203,110.344098,3.0863,1199,16965,5.2956e+06,0.25384,2,0
34.4217423,110.343767,3.0548,1183,16892,5.7618e+06,0.22455,2,0
34.4217406,110.343441,3.0423,1176,16862,5.7636e+06,0.14498,2,0
34.4214665,110.34279,3.0123,1170,16790,5.8464e+06,0.13545,2,0
34.4214648,110.342464,2.9998,1166,16760,5.8518e+06,0.12472,2,0
34.421463,110.342137,2.9874,1161,16730,5.8563e+06,0.1416,2,0
34.4214613,110.341811,2.9751,1157,16700,5.8617e+06,0.1539,2,0
34.4214595,110.341484,2.9627,1152,16670,5.8635e+06,0.15856,2,0
34.4217283,110.341156,2.9451,1145,16627,7.722e+06,0.1201,2,0
34.4217283,110.341156,2.9451,1145,16627,7.722e+06,0.11438,2,0
34.4219953,110.340501,2.9191,1140,16555,7.7256e+06,0.092048,2,0
34.4219918,110.339848,2.8976,1134,16495,7.8606e+06,0.080873,2,0
34.4219918,110.339848,2.8976,1134,16495,7.8606e+06,0.091422,2,0
34.4227981,110.338862,2.8523,1124,16368,7.9794e+06,0.10011,2,0
34.4227981,110.338862,2.8523,1124,16368,7.9794e+06,0.10013,2,0
34.4227981,110.338862,2.8523,1124,16368,7.9794e+06,0.10015,2,0
34.4230686,110.33886,2.8417,1121,16338,8.0037e+06,0.069506,2,0
34.4230686,110.33886,2.8417,1121,16338,8.0037e+06,0.07701,2,0
34.4233374,110.338531,2.8267,1114,16295,8.0208e+06,0.086555,2,0
34.424416,110.33787,2.7757,1111,16150,8.0991e+06,0.084924,2,0
34.424957,110.337866,2.7546,1100,16090,8.1135e+06,0.075736,2,0
34.424957,110.337866,2.7546,1100,16090,8.1135e+06,0.080901,2,0
34.424957,110.337866,2.7546,1100,16090,8.1135e+06,0.097646,2,0
34.424957,110.337866,2.7546,1100,16090,8.1135e+06,0.11438,2,0
34.424957,110.337866,2.7546,1100,16090,8.1135e+06,0.12582,2,0
34.4254963,110.337535,2.7292,1093,16018,8.9577e+06,0.10585,2,0
34.4257651,110.337206,2.715,1089,15975,8.9739e+06,0.096649,2,0
34.4257633,110.33688,2.705,1087,15945,8.9793e+06,0.096649,2,0
34.4260321,110.336551,2.6908,1082,15903,8.9928e+06,0.087067,2,0
34.4260303,110.336225,2.6808,1079,15873,9.0036e+06,0.069035,2,0
34.4262991,110.335896,2.6667,1076,15831,9.0909e+06,0.076125,2,0
34.426566,110.335241,2.6427,1071,15758,9.1233e+06,0.082842,2,0
34.4271053,110.33491,2.6187,1069,15686,9.1269e+06,0.08086,2,0
34.4273741,110.334582,2.6046,1064,15643,9.1584e+06,0.07701,2,0
34.4276446,110.334579,2.5947,1058,15613,9.1791e+06,0.082949,2,0
34.4276446,110.334579,2.5947,1058,15613,9.1791e+06,0.084932,2,0
34.4276446,110.334579,2.5947,1058,15613,9.1791e+06,0.10251,2,0
34.4276446,110.334579,2.5947,1058,15613,9.1791e+06,0.11505,2,0
34.4281874,110.334902,2.5708,1054,15541,9.1962e+06,0.097631,2,0
34.4287267,110.334571,2.547,1044,15468,9.2286e+06,0.097056,2,0
34.4287267,110.334571,2.547,1044,15468,9.2286e+06,0.10739,2,0
34.4289973,110.334569,2.5371,1044,15438,9.2295e+06,0.11438,2,0
34.4292678,110.334567,2.5272,1040,15408,9.3699e+06,0.11213,2,0
34.4295365,110.334238,2.5133,1034,15366,9.3987e+06,0.092047,2,0
34.4295365,110.334238,2.5133,1034,15366,9.3987e+06,0.087067,2,0
34.4298053,110.333909,2.4995,1029,15324,9.4104e+06,0.084517,2,0
34.430341,110.332925,2.4627,1024,15209,9.9945e+06,0.092412,2,0
34.430608,110.33227,2.4398,1017,15136,1.0025e+07,0.088968,2,0
34.4306062,110.331944,2.4303,1010,15106,1.0035e+07,0.071613,2,0
34.4306062,110.331944,2.4303,1010,15106,1.0035e+07,0.07935,2,0
34.4306062,110.331944,2.4303,1010,15106,1.0035e+07,0.093675,2,0
34.4306062,110.331944,2.4303,1010,15106,1.0035e+07,0.10913,2,0
34.4306044,110.331617,2.4209,1007,15076,1.0038e+07,0.075513,2,0
34.4311383,110.330307,2.3818,1000,14931,1.7752e+07,0.078187,2,0
34.4314071,110.329978,2.3676,997,14871,1.7788e+07,0.075928,2,0
34.4316758,110.32965,2.3575,993,14829,1.7789e+07,0.080849,2,0
34.4316758,110.32965,2.3575,993,14829,1.7789e+07,0.07701,2,0
34.4319446,110.329321,2.3474,985,14787,1.7844e+07,0.072815,2,0
34.4319446,110.329321,2.3474,985,14787,1.7844e+07,0.07701,2,0
34.4319446,110.329321,2.3474,985,14787,1.7844e+07,0.080852,2,0
34.4319446,110.329321,2.3474,985,14787,1.7844e+07,0.091402,2,0
34.4322115,110.328666,2.3303,983,14714,1.7884e+07,0.076297,2,0
34.4332846,110.327025,2.2832,969,14514,1.8095e+07,0.066769,2,0
34.4332846,110.327025,2.2832,969,14514,1.8095e+07,0.073798,2,0
34.4332846,110.327025,2.2832,969,14514,1.8095e+07,0.063581,2,0
34.4332846,110.327025,2.2832,969,14514,1.8095e+07,0.066745,2,0
34.4335534,110.326696,2.2732,964,14472,1.811e+07,0.052588,2,0
34.4335534,110.326696,2.2732,964,14472,1.811e+07,0.058832,2,0
34.4335534,110.326696,2.2732,964,14472,1.811e+07,0.06676,2,0
34.4346319,110.326034,2.2393,957,14327,1.8364e+07,0.072815,2,0
34.4354399,110.325375,2.2125,947,14212,1.8446e+07,0.056103,2,0
34.4354399,110.325375,2.2125,947,14212,1.8446e+07,0.057996,2,0
34.4354399,110.325375,2.2125,947,14212,1.8446e+07,0.065685,2,0
34.4354399,110.325375,2.2125,947,14212,1.8446e+07,0.078197,2,0
34.4354399,110.325375,2.2125,947,14212,1.8446e+07,0.072494,2,0
34.4354399,110.325375,2.2125,947,14212,1.8446e+07,0.084924,2,0
34.4362533,110.325695,2.1887,945,14110,1.8469e+07,0.069035,2,0
34.4367961,110.326017,2.1719,936,14037,1.8533e+07,0.066232,2,0
34.4367961,110.326017,2.1719,936,14037,1.8533e+07,0.069506,2,0
34.4367961,110.326017,2.1719,936,14037,1.8533e+07,0.080852,2,0
34.4373408,110.326666,2.1522,935,13953,1.8614e+07,0.073493,2,0
34.4376131,110.32699,2.1423,930,13910,1.8626e+07,0.067281,2,0
34.4376149,110.327317,2.1354,925,13880,1.8637e+07,0.058722,2,0
34.4376149,110.327317,2.1354,925,13880,1.8637e+07,0.063219,2,0
34.4378872,110.327641,2.1255,925,13838,1.8666e+07,0.072469,2,0
34.4384319,110.32829,2.1059,920,13753,1.8716e+07,0.057191,2,0
34.4392435,110.328283,2.0851,914.01,13663,1.8729e+07,0.062916,2,0
34.4392435,110.328283,2.0851,914.01,13663,1.8729e+07,0.071596,2,0
34.4397863,110.328605,2.0684,914,13590,1.8771e+07,0.079289,2,0
34.4400569,110.328603,2.0614,910,13560,1.8785e+07,0.068342,2,0
34.4403274,110.328601,2.0545,903,13530,2.0456e+07,0.072129,2,0
34.4403274,110.328601,2.0545,903,13530,2.0456e+07,0.063221,2,0
34.4403274,110.328601,2.0545,903,13530,2.0456e+07,0.054279,2,0
34.4403274,110.328601,2.0545,903,13530,2.0456e+07,0.060956,2,0
34.4403274,110.328601,2.0545,903,13530,2.0456e+07,0.06676,2,0
34.4408649,110.327944,2.0358,899,13446,2.0489e+07,0.059554,2,0
34.4419398,110.326629,1.9984,893,13276,2.0848e+07,0.052378,2,0
34.4424773,110.325971,1.9799,888,13191,2.0866e+07,0.04714,2,0
34.4424773,110.325971,1.9799,888,13191,2.0866e+07,0.058925,2,0
34.4424773,110.325971,1.9799,888,13191,2.0866e+07,0.062853,2,0
34.442746,110.325643,1.9706,883,13149,2.0881e+07,0.064824,2,0
34.442746,110.325643,1.9706,883,13149,2.0881e+07,0.074077,2,0
34.442746,110.325643,1.9706,883,13149,2.0881e+07,0.074077,2,0
34.4430147,110.325314,1.9613,881,13106,2.095e+07,0.082495,2,0
34.4435522,110.324657,1.9427,874,13021,2.0982e+07,0.082495,2,0
34.4438209,110.324328,1.9335,871,12979,2.1007e+07,0.073493,2,0
34.4438209,110.324328,1.9335,871,12979,2.1007e+07,0.069513,2,0
34.4438209,110.324328,1.9335,871,12979,2.1007e+07,0.08086,2,0
34.4440878,110.323673,1.9177,863,12906,2.1036e+07,0.052759,2,0
34.4443529,110.322691,1.8954,860,12804,2.1054e+07,0.055152,2,0
34.4456983,110.321374,1.8541,852,12604,2.5115e+07,0.049218,2,0
34.4456983,110.321374,1.8541,852,12604,2.5115e+07,0.049214,2,0
34.4456983,110.321374,1.8541,852,12604,2.5115e+07,0.052747,2,0
34.4456983,110.321374,1.8541,852,12604,2.5115e+07,0.056052,2,0
34.445967,110.321045,1.8456,848,12562,2.515e+07,0.051456,2,0
34.445967,110.321045,1.8456,848,12562,2.515e+07,0.054398,2,0
34.445967,110.321045,1.8456,848,12562,2.515e+07,0.058747,2,0
34.445967,110.321045,1.8456,848,12562,2.515e+07,0.066245,2,0
34.445967,110.321045,1.8456,848,12562,2.515e+07,0.075939,2,0
34.4467768,110.320712,1.8252,841.01,12459,2.5166e+07,0.075736,2,0
34.4475866,110.320379,1.8048,837,12357,2.5213e+07,0.060056,2,0
34.4475866,110.320379,1.8048,837,12357,2.5213e+07,0.068342,2,0
34.4478571,110.320376,1.7988,831,12327,2.5234e+07,0.090708,2,0
34.4478571,110.320376,1.7988,831,12327,2.5234e+07,0.086312,2,0
34.4478571,110.320376,1.7988,831,12327,2.5234e+07,0.096271,2,0
34.4478571,110.320376,1.7988,831,12327,2.5234e+07,0.11506,2,0
34.4483927,110.319392,1.776,827,12212,2.5417e+07,0.11213,2,0
34.4486614,110.319064,1.7675,816,12170,2.5502e+07,0.088968,2,0
34.4486614,110.319064,1.7675,816,12170,2.5502e+07,0.096659,2,0
34.4486614,110.319064,1.7675,816,12170,2.5502e+07,0.1201,2,0
34.4486614,110.319064,1.7675,816,12170,2.5502e+07,0.085159,2,0
34.4505533,110.318722,1.7236,805,11947,2.6001e+07,0.064638,2,0
34.450822,110.318393,1.7153,799,11905,2.6011e+07,0.063207,2,0
34.450822,110.318393,1.7153,799,11905,2.6011e+07,0.065769,2,0
34.450822,110.318393,1.7153,799,11905,2.6011e+07,0.065749,2,0
34.4513631,110.318389,1.7035,795,11845,2.6022e+07,0.065678,2,0
34.4513631,110.318389,1.7035,795,11845,2.6022e+07,0.07572,2,0
34.4513631,110.318389,1.7035,795,11845,2.6022e+07,0.084895,2,0
34.4516318,110.31806,1.6952,795,11803,2.6571e+07,0.056066,2,0
34.452171,110.317729,1.6812,786.01,11730,2.658e+07,0.05438,2,0
34.452171,110.317729,1.6812,786.01,11730,2.658e+07,0.056066,2,0
34.4532513,110.317393,1.6507,784,11573,2.6703e+07,0.051687,2,0
34.4532513,110.317393,1.6507,784,11573,2.6703e+07,0.058045,2,0
34.4537942,110.317716,1.6367,777,11500,2.6732e+07,0.053396,2,0
34.4540629,110.317387,1.6285,775,11458,2.6734e+07,0.056085,2,0
34.4540629,110.317387,1.6285,775,11458,2.6734e+07,0.063243,2,0
34.4540629,110.317387,1.6285,775,11458,2.6734e+07,0.072497,2,0
34.4540629,110.317387,1.6285,775,11458,2.6734e+07,0.08086,2,0
34.4543334,110.317385,1.6227,770,11428,2.6744e+07,0.084711,2,0
34.4543334,110.317385,1.6227,770,11428,2.6744e+07,0.092047,2,0
34.4548726,110.317054,1.6087,765,11356,2.6944e+07,0.072487,2,0
34.4548726,110.317054,1.6087,765,11356,2.6944e+07,0.069035,2,0
34.4554155,110.317376,1.5947,760,11283,2.6981e+07,0.072238,2,0
34.4554155,110.317376,1.5947,760,11283,2.6981e+07,0.08281,2,0
34.4562235,110.316716,1.5727,755,11168,2.713e+07,0.05143,2,0
34.4567627,110.316385,1.5588,746.01,11096,2.715e+07,0.033098,2,0
34.4567627,110.316385,1.5588,746.01,11096,2.715e+07,0.038917,2,0
34.4567627,110.316385,1.5588,746.01,11096,2.715e+07,0.037498,2,0
34.457843,110.31605,1.5286,746,10939,2.7275e+07,0.036747,2,0
34.4581135,110.316047,1.5229,742.01,10909,2.7283e+07,0.033793,2,0
34.4581135,110.316047,1.5229,742.01,10909,2.7283e+07,0.039695,2,0
34.4597348,110.315708,1.4765,736,10666,2.7478e+07,0.033742,2,0
34.4597348,110.315708,1.4765,736,10666,2.7478e+07,0.03529,2,0
34.4597348,110.315708,1.4765,736,10666,2.7478e+07,0.037743,2,0
34.4597348,110.315708,1.4765,736,10666,2.7478e+07,0.040564,2,0
34.4597348,110.315708,1.4765,736,10666,2.7478e+07,0.043841,2,0
34.460817,110.315699,1.4537,731,10546,2.7557e+07,0.043298,2,0
34.460817,110.315699,1.4537,731,10546,2.7557e+07,0.046881,2,0
34.460817,110.315699,1.4537,731,10546,2.7557e+07,0.051111,2,0
34.460817,110.315699,1.4537,731,10546,2.7557e+07,0.056181,2,0
34.460817,110.315699,1.4537,731,10546,2.7557e+07,0.062369,2,0
34.460817,110.315699,1.4537,731,10546,2.7557e+07,0.067634,2,0
34.4618972,110.315363,1.4285,723,10414,2.761e+07,0.067159,2,0
34.4618972,110.315363,1.4285,723,10414,2.761e+07,0.070426,2,0
34.4618972,110.315363,1.4285,723,10414,2.761e+07,0.077896,2,0
34.4618972,110.315363,1.4285,723,10414,2.761e+07,0.087142,2,0
34.4624383,110.315359,1.417,718,10354,2.7615e+07,0.070417,2,0
34.4627088,110.315357,1.4113,713,10324,2.7636e+07,0.076837,2,0
34.4627088,110.315357,1.4113,713,10324,2.7636e+07,0.084988,2,0
34.4627088,110.315357,1.4113,713,10324,2.7636e+07,0.095077,2,0
34.4627088,110.315357,1.4113,713,10324,2.7636e+07,0.089931,2,0
34.4629794,110.315354,1.4056,713,10294,2.7644e+07,0.10394,2,0
34.4637891,110.315021,1.3861,703,10192,2.7661e+07,0.094413,2,0
34.4637891,110.315021,1.3861,703,10192,2.7661e+07,0.087166,2,0
34.4637891,110.315021,1.3861,703,10192,2.7661e+07,0.098909,2,0
34.4640596,110.315019,1.3804,700,10162,2.7666e+07,0.10913,2,0
34.4643302,110.315017,1.3747,697,10132,2.767e+07,0.10739,2,0
34.4648712,110.315012,1.3633,691,10072,2.776e+07,0.075736,2,0
34.4651436,110.315337,1.3553,687,10029,2.7768e+07,0.072487,2,0
34.4651436,110.315337,1.3553,687,10029,2.7768e+07,0.069249,2,0
34.4654178,110.315988,1.3415,684,9956.7,2.7854e+07,0.066196,2,0
34.4659625,110.316637,1.3255,679,9871.8,2.7906e+07,0.051908,2,0
34.4665017,110.316306,1.3117,674,9799.4,2.7922e+07,0.051003,2,0
34.4665017,110.316306,1.3117,674,9799.4,2.7922e+07,0.045487,2,0
34.4665017,110.316306,1.3117,674,9799.4,2.7922e+07,0.044235,2,0
34.4675856,110.316623,1.2867,670,9667,2.796e+07,0.047698,2,0
34.4678562,110.316621,1.281,667,9637,2.7983e+07,0.04258,2,0
34.4678562,110.316621,1.281,667,9637,2.7983e+07,0.046838,2,0
34.4689401,110.316939,1.2567,664,9504.6,3.2742e+07,0.044026,2,0
34.4692106,110.316937,1.2515,663,9474.6,3.2746e+07,0.044721,2,0
34.4692106,110.316937,1.2515,663,9474.6,3.2746e+07,0.047766,2,0
34.4692106,110.316937,1.2515,663,9474.6,3.2746e+07,0.051256,2,0
34.469483,110.317261,1.244,659,9432.1,3.2761e+07,0.053697,2,0
34.4700259,110.317584,1.2314,656,9359.7,3.278e+07,0.049747,2,0
34.4702964,110.317581,1.2261,655,9329.7,3.2782e+07,0.049754,2,0
34.4702964,110.317581,1.2261,655,9329.7,3.2782e+07,0.053553,2,0
34.4705669,110.317579,1.2209,652,9299.7,3.2788e+07,0.055234,2,0
34.4705669,110.317579,1.2209,652,9299.7,3.2788e+07,0.062557,2,0
34.4705669,110.317579,1.2209,652,9299.7,3.2788e+07,0.062557,2,0
34.4708393,110.317904,1.2135,648,9257.3,3.2815e+07,0.051011,2,0
34.4708393,110.317904,1.2135,648,9257.3,3.2815e+07,0.055228,2,0
34.4711116,110.318228,1.2061,646,9214.8,3.2816e+07,0.055228,2,0
34.4713821,110.318226,1.2009,644,9184.8,3.2819e+07,0.058735,2,0
34.471925,110.318548,1.1882,642,9112.4,3.2846e+07,0.056058,2,0
34.4724715,110.319524,1.1682,636,8997.6,3.2968e+07,0.046981,2,0
34.4724715,110.319524,1.1682,636,8997.6,3.2968e+07,0.046981,2,0
34.4727439,110.319848,1.1608,633,8955.1,3.2972e+07,0.043534,2,0
